Job ID,Job Title,Location,Key Skills,Job Salary,Apply Link,Description
JOB-2799,Machine Learning Engineer,Chennai,"Langchain, React, SQL, Node.Js, NLP, Power BI, AWS",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Chennai. Must be proficient in Langchain and React.
JOB-2800,Generative AI Developer,Delhi NCR,"Python, OpenAI, Langchain, Prompt Engineering, React, Machine Learning",Competitive,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Delhi NCR. Must be proficient in Python and OpenAI.
JOB-2801,MLOps Engineer,Hyderabad,"Kubernetes, PyTorch, Vector Databases, Deep Learning, React, SQL, Prompt Engineering",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Hyderabad. Must be proficient in Kubernetes and PyTorch.
JOB-2802,Backend Engineer,Chennai,"React, Prompt Engineering, Vector Databases, Power BI",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Chennai. Must be proficient in React and Prompt Engineering.
JOB-2803,Machine Learning Engineer,Bengaluru,"Kubernetes, Node.Js, PyTorch, Deep Learning, Machine Learning, Git",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Bengaluru. Must be proficient in Kubernetes and Node.Js.
JOB-2804,Prompt Engineer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, Docker, Vector Databases, AWS",Competitive,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2805,AI Product Manager,Kochi,"Power BI, AWS, Deep Learning, Prompt Engineering, Machine Learning, PyTorch",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Kochi. Must be proficient in Power BI and AWS.
JOB-2806,MLOps Engineer,Delhi NCR,"Streamlit, Vector Databases, React, Git, AWS, Python, Power BI",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Delhi NCR. Must be proficient in Streamlit and Vector Databases.
JOB-2807,Prompt Engineer,Pune,"Python, OpenAI, Langchain, Prompt Engineering, AWS, Deep Learning",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Pune. Must be proficient in Python and OpenAI.
JOB-2808,AI Product Manager,Chandigarh,"AWS, Power BI, RAG, PyTorch, NLP, Deep Learning",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Chandigarh. Must be proficient in AWS and Power BI.
JOB-2809,Cloud Architect,Delhi NCR,"Docker, SQL, RAG, NLP, PyTorch",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Delhi NCR. Must be proficient in Docker and SQL.
JOB-2810,Data Analyst,Kochi,"React, Power BI, NLP, Django, Machine Learning, Deep Learning",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Kochi. Must be proficient in React and Power BI.
JOB-2811,Cloud Architect,Remote,"Streamlit, Prompt Engineering, Kubernetes, PyTorch, Deep Learning, Node.Js, Git",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Remote. Must be proficient in Streamlit and Prompt Engineering.
JOB-2812,Data Scientist,Kochi,"Langchain, TensorFlow, Django, Power BI, Git, OpenAI, RAG",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Kochi. Must be proficient in Langchain and TensorFlow.
JOB-2813,MLOps Engineer,Pune,"NLP, Docker, Kubernetes, Deep Learning, OpenAI, Node.Js",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Pune. Must be proficient in NLP and Docker.
JOB-2814,Prompt Engineer,Pune,"Python, OpenAI, Langchain, Prompt Engineering, React",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Pune. Must be proficient in Python and OpenAI.
JOB-2815,Machine Learning Engineer,Gurgaon,"AWS, OpenAI, Django, Vector Databases",Competitive,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Gurgaon. Must be proficient in AWS and OpenAI.
JOB-2816,AI Product Manager,Gurgaon,"Python, Node.Js, React, Power BI, NLP, OpenAI",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Gurgaon. Must be proficient in Python and Node.Js.
JOB-2817,Prompt Engineer,Kochi,"Python, OpenAI, Langchain, Prompt Engineering, NLP, Kubernetes, Node.Js",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Kochi. Must be proficient in Python and OpenAI.
JOB-2818,Python Developer,Bengaluru,"AWS, Django, Python, Deep Learning, PyTorch, Machine Learning, Kubernetes",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Bengaluru. Must be proficient in AWS and Django.
JOB-2819,MLOps Engineer,Bengaluru,"NLP, Deep Learning, Power BI, Machine Learning",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Bengaluru. Must be proficient in NLP and Deep Learning.
JOB-2820,Python Developer,Bengaluru,"Git, OpenAI, Vector Databases, Machine Learning, React, Django",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Bengaluru. Must be proficient in Git and OpenAI.
JOB-2821,Python Developer,Kochi,"Git, Django, TensorFlow, Docker, RAG, SQL",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Kochi. Must be proficient in Git and Django.
JOB-2822,AI Solutions Architect,Remote,"SQL, Machine Learning, Git, Deep Learning, Kubernetes, TensorFlow, RAG",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Remote. Must be proficient in SQL and Machine Learning.
JOB-2823,AI Solutions Architect,Chennai,"Deep Learning, RAG, Power BI, Kubernetes",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Chennai. Must be proficient in Deep Learning and RAG.
JOB-2824,Data Analyst,Chandigarh,"Prompt Engineering, Django, Node.Js, RAG",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Chandigarh. Must be proficient in Prompt Engineering and Django.
JOB-2825,Cloud Architect,Bengaluru,"React, RAG, Power BI, TensorFlow, OpenAI",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Bengaluru. Must be proficient in React and RAG.
JOB-2826,Python Developer,Chandigarh,"Git, Power BI, PyTorch, Langchain, Vector Databases",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Chandigarh. Must be proficient in Git and Power BI.
JOB-2827,Python Developer,Chennai,"Machine Learning, Power BI, Docker, RAG",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Chennai. Must be proficient in Machine Learning and Power BI.
JOB-2828,Prompt Engineer,Chandigarh,"Python, OpenAI, Langchain, Prompt Engineering, Git, Kubernetes, TensorFlow",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Chandigarh. Must be proficient in Python and OpenAI.
JOB-2829,NLP Specialist,Gurgaon,"Node.Js, Vector Databases, Docker, Streamlit, Python, AWS, Kubernetes",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Gurgaon. Must be proficient in Node.Js and Vector Databases.
JOB-2830,Data Scientist,Gurgaon,"Python, SQL, Power BI, OpenAI",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Gurgaon. Must be proficient in Python and SQL.
JOB-2831,AI Solutions Architect,Mumbai,"Machine Learning, Power BI, PyTorch, Prompt Engineering, NLP, Deep Learning, RAG",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Mumbai. Must be proficient in Machine Learning and Power BI.
JOB-2832,NLP Specialist,Gurgaon,"NLP, RAG, Docker, Vector Databases, Streamlit, Machine Learning, Node.Js",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Gurgaon. Must be proficient in NLP and RAG.
JOB-2833,Data Analyst,Kochi,"Python, AWS, Vector Databases, Streamlit",Competitive,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Kochi. Must be proficient in Python and AWS.
JOB-2834,AI Product Manager,Delhi NCR,"Node.Js, Langchain, TensorFlow, RAG, SQL, Streamlit",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Delhi NCR. Must be proficient in Node.Js and Langchain.
JOB-2835,Prompt Engineer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, Machine Learning",Competitive,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2836,MLOps Engineer,Hyderabad,"Python, Machine Learning, Power BI, TensorFlow, Git",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Hyderabad. Must be proficient in Python and Machine Learning.
JOB-2837,Generative AI Developer,Chennai,"Python, OpenAI, Langchain, Prompt Engineering, Node.Js, NLP, Git",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Chennai. Must be proficient in Python and OpenAI.
JOB-2838,NLP Specialist,Kochi,"Power BI, Kubernetes, Streamlit, Vector Databases, Langchain",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Kochi. Must be proficient in Power BI and Kubernetes.
JOB-2839,Prompt Engineer,Remote,"Python, OpenAI, Langchain, Prompt Engineering, NLP, Kubernetes",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Remote. Must be proficient in Python and OpenAI.
JOB-2840,Machine Learning Engineer,Chennai,"Prompt Engineering, Python, Django, RAG",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Chennai. Must be proficient in Prompt Engineering and Python.
JOB-2841,Generative AI Developer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, Kubernetes, RAG, Machine Learning",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2842,MLOps Engineer,Chandigarh,"Django, Node.Js, Langchain, Kubernetes, PyTorch, Prompt Engineering, TensorFlow",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Chandigarh. Must be proficient in Django and Node.Js.
JOB-2843,Prompt Engineer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, Django",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2844,NLP Specialist,Mumbai,"Python, Kubernetes, Vector Databases, Machine Learning, React, Prompt Engineering",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Mumbai. Must be proficient in Python and Kubernetes.
JOB-2845,AI Solutions Architect,Delhi NCR,"Django, Node.Js, Deep Learning, Python, AWS",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Delhi NCR. Must be proficient in Django and Node.Js.
JOB-2846,Prompt Engineer,Remote,"Python, OpenAI, Langchain, Prompt Engineering, Streamlit",Competitive,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Remote. Must be proficient in Python and OpenAI.
JOB-2847,AI Solutions Architect,Chennai,"OpenAI, Kubernetes, Git, Node.Js, Streamlit",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Chennai. Must be proficient in OpenAI and Kubernetes.
JOB-2848,Generative AI Developer,Pune,"Python, OpenAI, Langchain, Prompt Engineering, Deep Learning, PyTorch, AWS",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Pune. Must be proficient in Python and OpenAI.
JOB-2849,Data Scientist,Hyderabad,"Streamlit, TensorFlow, Vector Databases, Django, Langchain",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Hyderabad. Must be proficient in Streamlit and TensorFlow.
JOB-2850,Cloud Architect,Kochi,"Kubernetes, RAG, Vector Databases, OpenAI",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Kochi. Must be proficient in Kubernetes and RAG.
JOB-2851,AI Solutions Architect,Remote,"Deep Learning, Docker, Kubernetes, TensorFlow, Power BI, Django, Git",Competitive,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Remote. Must be proficient in Deep Learning and Docker.
JOB-2852,Backend Engineer,Gurgaon,"Django, React, NLP, Langchain, Kubernetes",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Gurgaon. Must be proficient in Django and React.
JOB-2853,AI Solutions Architect,Remote,"Prompt Engineering, PyTorch, Machine Learning, Vector Databases, Power BI",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Remote. Must be proficient in Prompt Engineering and PyTorch.
JOB-2854,Machine Learning Engineer,Mumbai,"Docker, Deep Learning, Django, AWS, React, Vector Databases, Node.Js",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Mumbai. Must be proficient in Docker and Deep Learning.
JOB-2855,MLOps Engineer,Chennai,"Machine Learning, Prompt Engineering, SQL, OpenAI, Git, Django",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Chennai. Must be proficient in Machine Learning and Prompt Engineering.
JOB-2856,Data Analyst,Remote,"Vector Databases, Docker, SQL, AWS, Deep Learning",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Remote. Must be proficient in Vector Databases and Docker.
JOB-2857,Generative AI Developer,Delhi NCR,"Python, OpenAI, Langchain, Prompt Engineering, Deep Learning",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Generative%20AI%20Developer&location=India,Seeking a skilled Generative AI Developer based in Delhi NCR. Must be proficient in Python and OpenAI.
JOB-2858,AI Solutions Architect,Gurgaon,"SQL, Machine Learning, NLP, Deep Learning, Streamlit",Competitive,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Gurgaon. Must be proficient in SQL and Machine Learning.
JOB-2859,Data Scientist,Gurgaon,"Machine Learning, PyTorch, RAG, TensorFlow, Django, Streamlit",Competitive,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Gurgaon. Must be proficient in Machine Learning and PyTorch.
JOB-2860,Python Developer,Kochi,"Machine Learning, Python, Deep Learning, NLP, AWS",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Kochi. Must be proficient in Machine Learning and Python.
JOB-2861,Data Analyst,Hyderabad,"RAG, PyTorch, SQL, Git, NLP",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Hyderabad. Must be proficient in RAG and PyTorch.
JOB-2862,Data Analyst,Hyderabad,"TensorFlow, Machine Learning, NLP, OpenAI, Git",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Hyderabad. Must be proficient in TensorFlow and Machine Learning.
JOB-2863,AI Solutions Architect,Delhi NCR,"OpenAI, Langchain, Node.Js, Django",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Delhi NCR. Must be proficient in OpenAI and Langchain.
JOB-2864,Backend Engineer,Gurgaon,"Power BI, AWS, NLP, Docker",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Gurgaon. Must be proficient in Power BI and AWS.
JOB-2865,Data Scientist,Chennai,"OpenAI, Git, Deep Learning, React, RAG",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Chennai. Must be proficient in OpenAI and Git.
JOB-2866,AI Solutions Architect,Pune,"Prompt Engineering, Machine Learning, OpenAI, PyTorch, Streamlit",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Solutions%20Architect&location=India,Seeking a skilled AI Solutions Architect based in Pune. Must be proficient in Prompt Engineering and Machine Learning.
JOB-2867,Prompt Engineer,Bengaluru,"Python, OpenAI, Langchain, Prompt Engineering, Streamlit, Kubernetes, Django",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2868,Backend Engineer,Bengaluru,"PyTorch, NLP, RAG, Prompt Engineering, TensorFlow",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Bengaluru. Must be proficient in PyTorch and NLP.
JOB-2869,Cloud Architect,Hyderabad,"Prompt Engineering, PyTorch, Power BI, Streamlit",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Hyderabad. Must be proficient in Prompt Engineering and PyTorch.
JOB-2870,MLOps Engineer,Delhi NCR,"Power BI, Deep Learning, Django, Machine Learning, NLP, Docker",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Delhi NCR. Must be proficient in Power BI and Deep Learning.
JOB-2871,Machine Learning Engineer,Chennai,"TensorFlow, Power BI, Deep Learning, Vector Databases, NLP",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Chennai. Must be proficient in TensorFlow and Power BI.
JOB-2872,NLP Specialist,Chandigarh,"SQL, Django, Machine Learning, Langchain, Kubernetes, React",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Chandigarh. Must be proficient in SQL and Django.
JOB-2873,MLOps Engineer,Gurgaon,"TensorFlow, Prompt Engineering, Vector Databases, Django, RAG",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Gurgaon. Must be proficient in TensorFlow and Prompt Engineering.
JOB-2874,MLOps Engineer,Remote,"Vector Databases, TensorFlow, Python, Deep Learning, NLP, Git, Streamlit",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Remote. Must be proficient in Vector Databases and TensorFlow.
JOB-2875,Prompt Engineer,Chennai,"Python, OpenAI, Langchain, Prompt Engineering, Power BI",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Chennai. Must be proficient in Python and OpenAI.
JOB-2876,Data Scientist,Gurgaon,"RAG, AWS, NLP, Vector Databases, Node.Js, Git",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Gurgaon. Must be proficient in RAG and AWS.
JOB-2877,AI Product Manager,Gurgaon,"RAG, Node.Js, Machine Learning, Git",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Gurgaon. Must be proficient in RAG and Node.Js.
JOB-2878,Prompt Engineer,Delhi NCR,"Python, OpenAI, Langchain, Prompt Engineering, Node.Js, RAG",Competitive,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Delhi NCR. Must be proficient in Python and OpenAI.
JOB-2879,Machine Learning Engineer,Hyderabad,"NLP, Git, Kubernetes, Streamlit, PyTorch",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Hyderabad. Must be proficient in NLP and Git.
JOB-2880,Machine Learning Engineer,Bengaluru,"RAG, PyTorch, Power BI, NLP, OpenAI, Machine Learning",Competitive,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Bengaluru. Must be proficient in RAG and PyTorch.
JOB-2881,Python Developer,Pune,"NLP, Git, Prompt Engineering, Docker",30+ LPA,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Pune. Must be proficient in NLP and Git.
JOB-2882,Prompt Engineer,Bengaluru,"Python, OpenAI, Langchain, Prompt Engineering, Django",10-15 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Bengaluru. Must be proficient in Python and OpenAI.
JOB-2883,NLP Specialist,Gurgaon,"Power BI, RAG, Docker, Vector Databases",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=NLP%20Specialist&location=India,Seeking a skilled NLP Specialist based in Gurgaon. Must be proficient in Power BI and RAG.
JOB-2884,Prompt Engineer,Hyderabad,"Python, OpenAI, Langchain, Prompt Engineering, PyTorch, Kubernetes",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Hyderabad. Must be proficient in Python and OpenAI.
JOB-2885,Data Analyst,Bengaluru,"Vector Databases, Django, Deep Learning, Git",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Data%20Analyst&location=India,Seeking a skilled Data Analyst based in Bengaluru. Must be proficient in Vector Databases and Django.
JOB-2886,Machine Learning Engineer,Remote,"RAG, React, Kubernetes, PyTorch, OpenAI, Django",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Machine%20Learning%20Engineer&location=India,Seeking a skilled Machine Learning Engineer based in Remote. Must be proficient in RAG and React.
JOB-2887,AI Product Manager,Chandigarh,"Power BI, Deep Learning, Git, Docker, TensorFlow",15-25 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Chandigarh. Must be proficient in Power BI and Deep Learning.
JOB-2888,AI Product Manager,Delhi NCR,"Streamlit, TensorFlow, RAG, NLP, Python",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Delhi NCR. Must be proficient in Streamlit and TensorFlow.
JOB-2889,Data Scientist,Chennai,"Vector Databases, Node.Js, Git, NLP",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Chennai. Must be proficient in Vector Databases and Node.Js.
JOB-2890,Backend Engineer,Kochi,"Node.Js, Vector Databases, NLP, Machine Learning, Kubernetes, PyTorch, Prompt Engineering",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Backend%20Engineer&location=India,Seeking a skilled Backend Engineer based in Kochi. Must be proficient in Node.Js and Vector Databases.
JOB-2891,MLOps Engineer,Kochi,"RAG, Streamlit, Vector Databases, TensorFlow, NLP",Competitive,https://www.linkedin.com/jobs/search/?keywords=MLOps%20Engineer&location=India,Seeking a skilled MLOps Engineer based in Kochi. Must be proficient in RAG and Streamlit.
JOB-2892,Prompt Engineer,Gurgaon,"Python, OpenAI, Langchain, Prompt Engineering, Deep Learning",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Prompt%20Engineer&location=India,Seeking a skilled Prompt Engineer based in Gurgaon. Must be proficient in Python and OpenAI.
JOB-2893,Cloud Architect,Gurgaon,"Git, Power BI, Docker, PyTorch",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Gurgaon. Must be proficient in Git and Power BI.
JOB-2894,Data Scientist,Mumbai,"SQL, NLP, AWS, Kubernetes",20-35 LPA,https://www.linkedin.com/jobs/search/?keywords=Data%20Scientist&location=India,Seeking a skilled Data Scientist based in Mumbai. Must be proficient in SQL and NLP.
JOB-2895,AI Product Manager,Kochi,"AWS, Node.Js, Git, Langchain, RAG, Power BI",Competitive,https://www.linkedin.com/jobs/search/?keywords=AI%20Product%20Manager&location=India,Seeking a skilled AI Product Manager based in Kochi. Must be proficient in AWS and Node.Js.
JOB-2896,Cloud Architect,Gurgaon,"OpenAI, React, Machine Learning, Node.Js, Streamlit, Power BI",8-12 LPA,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Gurgaon. Must be proficient in OpenAI and React.
JOB-2897,Python Developer,Delhi NCR,"Node.Js, Kubernetes, Django, Power BI, TensorFlow, Git, SQL",Competitive,https://www.linkedin.com/jobs/search/?keywords=Python%20Developer&location=India,Seeking a skilled Python Developer based in Delhi NCR. Must be proficient in Node.Js and Kubernetes.
JOB-2898,Cloud Architect,Mumbai,"Langchain, Power BI, Prompt Engineering, Django, Deep Learning",Not Disclosed by Recruiter,https://www.linkedin.com/jobs/search/?keywords=Cloud%20Architect&location=India,Seeking a skilled Cloud Architect based in Mumbai. Must be proficient in Langchain and Power BI.
